uid	Gender	Age	Qualification	Nationality	BornIn	ParentsBornIn	Income	EMP1	EMP2	EMP3	EMP4	EMP5	EMP6	EMP7	EMP8	BIG1	BIG2	BIG3	BIG4	BIG5	BIG6	BIG7	BIG8	BIG9	BIG10	IPO1	IPO2	IPO3	IPO4	IPO5	IPO6	IPO7	IPO8	IPO9	IPO10	IPO11	IPO12	EMO1	EMO2	EMO3	EMO4	EMO5	EMO6	EMO7	EMO8	EMO9	EMO10	EMO11	EMO12	EMO13	EMO14	MED1	MED2	MED3	MED4	MED5	MED6	MED7	MED8	MED9	PPA1	PPA2	PPA3	PPA4	PPA5	PPA6	PPA7	PPA8	PPO1	PPO2	PPO3	PPO4	PPO5	PPO6	Republican	Democrat	POL1	POL2	POL3	POL4	POL5	POL6	POL7	POL8	POL9	PRO1	PRO2	PRO3	PRO4	PRO5
U2124	0	23	4	0	0	0	0	4	5	4	6	5	4	6	5	5	6	5	6	6	6	5	6	5	6	5	4	5	5	4	5	3	4	4	5	4	4	7	7	6	6	7	6	6	6	6	6	7	6	6	7	6	5	7	5	6	5	5	6	5	4	4	5	5	5	4	4	5	4	5	5	6	5	3	28	83	5	6	4	5	4	5	5	4	5	5	6	0.0	5	6
U2125	0	43	1	0	0	0	1	5	6	5	5	5	5	5	5	6	6	5	5	5	7	6	6	5	6	5	5	5	5	6	5	6	5	5	5	5	5	6	5	5	5	5	5	6	6	5	5	6	5	6	6	7	6	5	6	4	5	6	6	6	5	6	5	6	5	6	5	5	4	4	5	5	5	6	100	0	10	5	6	5	6	5	5	5	5	5	6	0.0	6	5
U2126	0	38	0	0	0	0	1	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	6	5	5	4	4	5	4	4	4	4	6	6	4	4	4	5	5	5	5	5	5	5	5	5	5	5	6	6	6	4	5	4	5	4	4	4	4	4	5	5	5	5	5	6	5	5	5	6	6	6	6	5	60	88	6	4	4	5	4	4	4	4	4	6	5	10.0	4	4
U2127	0	25	1	0	0	0	5	4	7	6	5	4	7	5	5	7	3	7	7	7	3	7	2	2	4	3	4	4	1	6	2	5	4	2	5	3	6	1	1	1	2	1	3	1	2	4	1	2	3	5	3	1	4	4	4	1	3	1	7	2	2	2	1	1	3	2	2	2	1	4	2	3	1	1	50	50	6	5	7	7	2	1	4	3	3	3	1	0.0	2	2
U2128	0	40	1	0	0	0	0	5	7	7	7	1	6	4	7	7	6	7	5	7	7	4	3	7	3	2	4	6	5	5	3	2	7	4	4	6	5	2	2	3	3	3	3	3	2	4	2	2	2	3	2	3	3	2	4	1	4	1	4	1	4	7	1	3	2	3	4	3	2	4	1	2	1	3	50	50	6	1	6	4	1	2	4	2	4	6	3	1.0	7	6
U2129	0	37	5	0	0	0	1	7	6	5	6	6	7	6	5	7	6	6	6	6	7	6	6	7	6	7	7	6	6	6	7	6	5	6	5	6	5	6	6	6	6	7	6	7	6	7	7	6	7	6	6	6	6	5	7	6	6	5	5	7	7	7	6	5	6	6	6	6	7	7	6	5	6	7	95	95	10	6	6	7	5	5	6	5	6	7	5	30.0	6	7
U2130	0	54	3	0	0	0	4	5	5	6	6	5	6	5	5	5	5	4	5	4	5	6	6	5	5	1	4	6	5	2	2	5	1	3	4	2	3	6	4	5	5	6	4	1	2	1	2	2	1	1	1	1	4	1	5	1	1	3	3	1	1	1	1	1	1	1	1	1	4	4	5	5	2	5	0	71	6	5	6	4	3	5	5	5	5	4	4	0.0	3	3
U2131	0	38	5	0	0	0	5	7	7	6	7	7	7	7	7	7	3	7	3	7	5	6	1	7	4	3	4	3	5	7	6	5	5	2	6	6	4	1	3	5	2	1	3	6	3	7	6	6	7	5	7	7	7	7	7	6	7	4	7	7	7	5	4	5	4	7	5	6	5	5	6	4	4	5	20	100	11	7	7	7	7	7	7	7	7	4	5	200.0	5	5
U2132	0	36	4	0	0	0	4	6	6	6	5	7	7	6	7	6	5	7	5	7	7	6	6	6	6	5	6	6	7	7	7	5	7	6	6	6	7	5	7	6	7	7	6	6	5	6	6	7	6	7	5	7	7	7	6	6	6	6	6	7	6	6	7	7	7	6	6	7	7	6	6	7	7	7	100	93	10	6	6	6	6	7	7	6	7	7	6	500.0	7	6
U2133	0	48	5	0	0	3	5	6	6	6	5	5	6	5	6	6	7	5	6	7	6	6	6	5	6	2	4	4	4	3	3	4	3	4	4	4	5	5	4	3	5	3	1	1	3	6	1	1	1	2	1	6	6	6	7	6	7	7	7	6	1	1	1	1	1	1	1	1	7	7	7	7	7	7	51	51	4	7	6	7	5	7	6	7	7	4	4	10.0	1	1
U2142	0	28	1	0	0	4	3	7	7	7	6	7	7	7	7	4	4	4	7	6	6	6	4	6	6	1	7	6	6	6	6	6	7	6	6	4	4	6	3	6	7	2	5	4	7	7	5	6	6	7	7	7	7	7	6	7	7	6	6	3	6	5	6	6	6	6	6	5	6	7	7	7	6	7	50	50	1	6	7	7	7	7	7	7	7	6	7	0.0	6	6
U2143	0	36	5	0	0	0	3	6	6	7	7	6	6	7	6	6	6	5	5	7	5	6	5	5	7	6	7	7	7	6	5	6	6	6	6	4	6	2	2	1	2	2	2	1	2	2	2	1	2	2	2	6	5	5	5	7	5	5	5	7	5	5	7	7	7	7	7	7	4	5	2	6	7	5	89	60	6	6	3	6	5	6	7	7	7	5	7	100.0	6	7
U2144	0	35	1	0	0	0	0	6	3	4	4	7	7	4	7	5	4	4	2	6	4	5	4	6	3	2	7	1	4	4	5	6	1	5	5	4	4	7	1	1	7	4	1	4	4	1	1	1	1	1	2	4	3	6	7	7	5	5	5	3	1	1	1	1	1	1	1	1	7	7	7	6	4	7	100	26	3	1	3	4	1	4	3	3	3	1	1	0.0	4	1
U2145	0	28	0	0	0	0	2	1	4	2	2	3	3	4	2	4	2	2	4	1	2	4	1	3	2	2	3	2	2	2	2	3	1	1	2	2	1	4	3	4	5	3	2	3	5	5	1	2	1	3	5	2	7	4	3	6	5	2	6	5	3	2	2	2	2	3	2	3	3	4	1	3	2	2	19	28	4	3	2	2	3	1	2	3	4	2	1	0.0	2	2
U2146	0	27	1	0	0	0	0	6	6	7	5	7	4	6	6	2	5	6	5	4	7	2	3	4	4	6	4	3	2	5	4	2	4	6	6	3	3	5	1	7	5	2	5	2	5	3	6	6	2	5	7	4	7	7	7	2	2	3	7	2	7	7	7	3	4	7	7	7	2	6	6	4	6	7	50	50	6	2	2	5	4	3	2	7	5	7	6	43.0	5	6
U2147	0	46	1	0	0	0	0	6	5	2	6	2	6	3	6	3	5	6	3	7	5	5	4	4	4	5	4	5	2	3	5	6	5	7	4	6	6	5	5	6	2	3	2	3	6	2	3	6	3	2	4	4	4	4	4	5	4	2	2	2	5	5	3	5	6	3	6	5	5	6	5	5	7	6	79	30	4	5	6	5	3	4	5	4	5	6	4	50.0	3	3
U2149	0	39	1	0	0	0	0	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	4	4	4	4	4	4	53	60	6	4	4	4	4	4	4	4	4	4	4	0.0	4	4
U2150	0	28	1	0	0	0	3	1	7	7	7	7	2	7	2	3	2	4	4	7	7	7	1	5	4	2	7	7	7	3	1	1	3	1	3	1	7	3	3	3	3	3	3	2	3	3	3	3	3	3	3	1	4	1	5	5	5	1	3	3	1	3	1	1	1	1	1	2	1	2	2	3	1	2	19	100	1	1	1	7	6	6	1	1	6	2	1	0.0	1	2
U2151	0	32	3	0	0	0	0	5	7	7	7	7	7	6	5	7	2	5	5	5	5	5	4	2	1	5	3	6	2	7	2	3	7	2	7	2	4	1	1	2	1	1	1	1	1	7	2	6	2	2	2	1	3	1	1	1	1	2	1	2	5	5	5	3	2	4	5	4	4	4	7	4	5	4	0	100	3	1	1	2	1	1	1	1	2	5	4	0.0	2	2
U2152	0	31	1	0	0	0	1	6	4	4	4	5	6	6	4	4	3	6	6	5	3	6	6	6	5	2	7	3	6	4	7	3	5	5	6	4	1	3	5	3	5	1	4	3	4	2	6	1	3	1	5	1	5	3	2	1	1	3	2	2	4	6	3	5	4	5	3	5	7	3	5	6	7	6	100	0	10	6	6	5	2	6	6	5	7	2	5	1.0	3	2
U2153	0	33	1	0	0	0	2	5	5	4	4	5	5	5	5	4	5	4	5	4	5	4	5	5	4	4	4	4	6	3	5	5	5	4	5	5	4	6	6	6	6	5	6	6	6	4	6	6	4	4	6	6	4	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	4	5	4	4	5	5	78	89	8	5	6	5	5	5	5	4	5	4	5	1.0	4	3
U2156	0	35	1	0	0	0	2	2	6	7	5	5	4	5	5	3	3	3	1	4	4	4	2	4	3	4	2	4	3	4	4	3	4	4	2	2	3	3	1	1	5	5	3	5	5	3	2	5	4	3	3	5	5	5	7	1	1	1	5	1	1	3	3	2	3	2	3	2	3	3	3	3	4	4	100	99	6	3	1	2	3	2	3	3	3	4	4	0.0	4	5
U2157	0	37	1	0	0	0	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	50	50	5	1	1	1	1	1	1	1	1	4	4	0.0	4	4
U2158	0	29	0	0	0	0	0	6	5	5	6	6	5	4	5	5	6	6	5	5	5	5	4	5	6	5	6	4	4	5	5	5	6	5	4	5	5	1	2	5	4	1	1	1	6	6	6	5	5	5	4	5	5	6	5	6	5	5	6	4	5	6	5	4	4	6	6	6	5	5	5	6	4	5	0	100	6	6	5	6	5	5	6	6	6	6	5	10.0	5	6
U2159	0	48	3	0	0	0	3	5	7	6	6	6	6	4	5	1	2	6	4	4	7	4	1	6	6	4	4	3	5	6	2	3	4	1	6	1	6	1	1	1	1	1	1	1	6	5	3	1	2	1	1	1	6	2	3	4	3	1	2	1	1	1	1	2	1	1	2	2	7	7	7	7	7	7	0	83	6	4	5	5	1	3	4	4	6	4	3	1.0	1	1
U2162	0	39	5	0	0	0	1	3	3	2	3	5	2	3	6	2	1	4	6	3	6	6	3	5	3	2	4	2	5	3	5	4	3	3	5	3	2	4	5	3	5	4	2	2	4	3	2	2	2	5	4	3	6	2	7	1	5	4	4	3	2	1	3	2	2	2	1	2	6	6	3	3	5	5	100	100	3	3	2	5	2	2	2	4	5	2	4	10.0	2	2
U2168	0	47	1	0	0	0	1	2	7	4	4	3	2	2	4	1	4	4	7	5	7	3	5	2	1	1	5	5	3	2	2	3	4	2	2	3	5	2	2	1	2	1	1	1	6	6	6	2	1	2	6	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	7	7	7	4	7	7	50	50	6	1	1	1	2	1	1	2	1	5	5	10.0	1	1
U2169	0	44	1	0	0	0	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	6	5	4	6	6	7	6	6	6	5	3	7	6	7	4	7	7	7	7	1	7	7	5	2	7	7	1	7	1	7	7	7	7	6	7	7	7	7	7	7	7	7	7	6	7	6	6	0	100	11	7	7	7	7	7	7	7	7	6	7	200.0	7	6
U2170	0	42	1	0	0	0	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	1	7	7	7	1	1	7	7	7	7	7	7	100	0	11	7	7	7	7	7	7	7	7	7	6	1.0	7	7
U2171	0	44	4	0	0	0	4	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	100	100	11	7	7	7	7	7	7	7	7	7	7	5.0	7	7
U2172	0	28	1	0	0	4	0	2	7	2	4	4	4	2	3	2	7	4	4	4	7	2	1	5	3	2	5	4	2	7	4	7	3	4	6	1	7	3	2	4	1	1	1	1	1	5	3	2	3	5	1	1	4	4	4	1	1	1	2	4	3	4	4	2	2	1	5	3	3	5	5	1	6	6	87	0	6	4	3	4	3	4	4	5	5	5	6	0.0	2	1
U2173	0	33	1	0	0	0	0	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	50	57	6	4	4	4	4	4	4	4	4	4	4	9.0	4	4
U2175	3	31	1	0	0	0	1	5	4	4	3	3	3	6	4	6	3	4	1	4	4	3	4	3	5	5	4	5	4	5	4	5	4	4	5	4	3	4	3	2	3	4	2	3	4	3	4	4	2	2	2	1	1	1	4	3	2	2	6	2	5	5	6	5	5	6	5	5	5	5	5	5	5	5	0	100	4	5	5	6	6	5	6	5	4	6	6	4.0	4	4
U2176	0	29	1	0	0	0	2	4	7	7	7	7	7	7	7	3	1	5	7	7	7	7	4	7	1	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	4	1	1	1	1	4	1	1	4	1	1	1	1	1	4	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50	50	4	1	1	1	1	1	1	1	1	1	1	0.0	1	1
U2177	0	30	1	0	0	0	0	7	7	7	7	7	7	7	7	2	6	7	7	7	2	7	6	3	7	1	7	1	7	4	4	3	6	4	2	4	1	6	7	3	5	3	2	3	7	7	4	4	7	3	3	7	7	7	7	7	7	7	1	4	5	5	7	5	1	4	4	7	7	7	7	7	6	7	0	50	6	7	7	7	7	4	7	7	7	6	2	0.0	1	1
U2178	0	37	1	0	0	0	0	6	6	7	6	7	7	5	6	5	6	5	6	7	7	6	6	7	6	1	7	1	5	4	5	6	4	4	4	1	7	3	2	2	2	4	6	2	6	6	3	4	3	3	2	6	6	6	5	5	2	4	6	5	4	3	1	1	1	1	1	1	6	7	6	2	5	3	46	14	8	6	6	3	5	3	4	2	2	2	3	0.0	2	2
U2179	0	27	0	0	0	0	0	5	7	7	7	7	4	7	6	2	4	7	6	2	7	7	1	4	4	4	2	5	2	4	1	1	4	2	7	1	5	1	1	1	1	1	1	1	1	7	7	5	7	7	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	50	50	6	1	1	1	1	1	1	1	1	5	7	2.0	1	1
U2180	0	35	1	1	0	0	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	100	100	11	7	7	7	7	7	7	7	7	7	7	4.0	7	7
U2181	0	32	0	0	0	0	0	3	5	6	2	1	4	3	5	7	6	4	5	4	3	2	1	3	2	3	3	4	5	3	1	2	1	4	4	1	5	2	2	2	3	1	1	1	2	2	1	3	2	1	1	1	1	5	3	7	2	2	3	5	2	2	3	4	1	1	4	2	4	3	4	2	6	1	100	100	6	2	1	4	2	4	1	5	3	3	4	100.0	6	3
U2182	0	48	0	0	0	4	0	1	7	3	5	4	1	1	6	4	1	5	5	1	6	5	4	4	2	1	7	1	7	2	1	7	5	2	2	1	1	2	6	1	6	1	2	5	7	1	4	1	3	6	1	1	6	6	2	2	2	2	5	1	1	1	6	1	1	1	1	1	4	7	6	1	4	4	43	50	1	1	1	3	1	1	3	1	2	1	1	0.0	1	1
U2184	0	36	1	0	0	0	2	4	5	5	2	4	5	3	6	5	1	4	2	5	1	2	3	4	1	1	7	1	7	2	6	7	1	7	1	6	1	7	7	1	7	7	1	1	1	1	1	1	1	1	1	1	7	4	3	7	2	1	3	3	5	6	4	5	4	5	5	5	7	7	4	5	4	5	100	0	10	5	5	4	4	5	5	5	5	1	1	0.0	5	1
U2188	0	30	1	0	0	0	2	5	6	5	4	3	4	3	5	1	3	4	7	6	7	1	3	3	2	4	2	3	1	5	1	3	5	1	7	1	4	1	4	2	4	1	1	1	3	6	4	6	6	3	4	3	5	1	1	5	1	1	2	3	1	1	1	1	1	1	1	1	5	7	1	6	7	7	0	0	6	1	2	5	1	1	1	3	2	6	4	0.0	7	5
U2191	2	32	5	0	0	1	3	6	6	6	6	6	6	6	6	6	2	6	6	7	5	6	6	6	6	6	1	5	2	5	2	3	6	1	6	1	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	4	1	1	1	1	1	5	2	4	1	5	1	1	3	1	4	4	4	4	3	3	17	64	5	3	4	6	4	4	4	4	4	6	4	100.0	4	4
U2195	0	38	5	0	0	0	5	7	7	7	7	7	7	7	7	7	7	7	4	7	7	7	1	7	1	7	7	7	7	7	7	7	7	7	7	7	7	1	1	1	7	1	1	4	7	7	3	7	7	7	1	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	0	100	6	7	7	7	7	7	7	7	7	7	7	2000.0	7	7
U2198	0	27	1	0	0	0	2	3	4	4	4	5	4	3	4	3	4	4	4	3	4	3	4	3	3	4	3	5	4	4	4	3	3	4	4	4	4	5	5	4	5	5	4	4	5	5	5	4	5	4	5	6	5	4	5	4	4	5	5	5	4	4	4	4	4	4	4	4	4	4	4	5	4	4	0	80	6	4	4	4	4	3	4	4	3	5	5	0.0	2	1
U2205	0	30	1	0	0	3	1	7	7	7	7	7	7	7	7	4	3	4	3	4	7	7	4	7	7	3	2	5	7	3	1	7	4	2	4	1	7	1	1	1	4	1	1	4	2	7	6	4	7	5	4	4	7	5	6	1	5	1	6	1	1	5	6	1	3	1	1	3	4	6	2	6	5	5	50	50	6	1	1	4	1	1	1	4	4	2	2	0.0	2	1
U2206	0	29	1	0	0	0	2	7	4	7	6	5	6	6	7	7	5	7	6	6	4	4	2	3	4	1	4	4	4	4	7	4	1	4	1	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	100	0	6	4	5	7	4	7	4	7	2	1	1	0.0	1	1
U2207	0	35	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50	50	1	1	1	1	1	1	1	1	1	1	1	0.0	1	1
U2209	0	33	1	2	1	3	2	5	7	5	6	7	4	6	7	1	1	5	5	6	7	7	2	7	4	4	4	4	4	7	2	1	7	1	7	2	7	1	1	4	1	1	1	1	5	7	5	6	7	7	5	3	5	2	7	7	5	3	7	5	5	4	5	4	4	4	4	4	5	6	5	5	5	5	56	54	6	5	5	7	6	5	7	5	7	6	6	100.0	2	2
U2211	0	41	1	0	0	0	1	7	7	7	7	7	7	7	7	1	1	7	4	7	7	7	1	5	1	7	1	7	1	7	1	1	7	1	7	1	7	1	1	1	1	1	1	1	7	7	7	1	7	7	7	1	7	1	1	1	1	1	7	1	2	7	1	1	4	2	4	1	7	7	7	7	7	7	0	100	1	7	7	7	2	7	7	7	7	7	7	20.0	1	1
U2212	0	44	5	0	1	3	5	6	6	5	4	5	5	4	3	4	1	6	6	4	4	6	2	5	4	3	6	4	4	4	3	6	3	5	3	4	4	4	3	4	4	1	2	2	6	6	2	2	5	2	1	4	6	6	4	2	1	2	4	3	2	4	2	2	4	2	2	4	4	4	5	3	3	6	24	56	6	3	3	5	4	4	4	5	5	5	3	30.0	2	3
U2215	0	28	6	0	0	0	5	7	7	7	3	7	4	5	6	5	3	4	5	7	2	4	1	3	7	7	3	7	5	6	6	7	7	7	3	5	5	1	1	6	6	1	7	6	1	7	7	7	6	7	5	6	7	7	4	6	7	7	7	7	6	7	7	4	7	5	7	6	5	6	7	4	4	6	99	99	10	7	7	5	7	5	7	7	7	6	7	650.0	5	7
U2218	0	42	5	0	0	0	5	7	4	7	6	7	7	6	7	4	1	7	1	7	1	1	1	2	1	5	7	7	7	6	5	7	7	4	6	6	7	5	2	3	7	2	5	7	4	7	5	7	7	1	2	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	6	6	7	7	7	7	6	6	94	86	11	7	7	6	7	7	6	7	7	7	6	1200.0	6	7
U2221	0	33	4	0	0	0	5	6	5	5	5	6	5	6	5	5	5	5	5	5	6	6	4	5	6	5	5	5	4	6	5	4	5	6	5	5	4	5	6	5	5	4	6	5	6	5	5	6	5	6	6	6	6	6	4	6	6	5	5	5	6	6	4	5	6	5	6	5	4	6	5	5	6	6	100	93	11	4	6	6	6	6	6	6	4	5	6	50.0	5	6
U2223	0	37	5	0	0	0	5	4	6	6	4	5	4	5	4	6	5	4	6	5	5	4	5	7	7	6	3	4	7	4	4	4	5	5	4	6	6	5	6	5	5	6	6	4	5	5	5	5	6	7	6	6	5	6	6	5	6	4	6	6	6	7	5	6	5	6	4	7	5	6	4	5	6	6	15	100	10	5	5	6	7	5	4	5	5	6	4	200.0	5	6
U2226	0	49	1	0	0	2	3	3	6	5	5	5	2	3	6	2	5	5	5	5	5	3	1	4	1	2	2	2	5	5	2	1	5	3	5	1	7	1	1	1	1	1	1	1	1	4	1	1	2	2	1	4	7	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	7	7	7	7	5	5	15	53	8	2	7	7	7	6	7	6	6	3	3	0.0	1	2
U2227	0	39	0	0	0	0	0	1	6	5	6	4	1	2	2	3	2	4	6	4	7	2	3	2	1	1	1	7	1	7	1	1	5	1	1	1	7	1	1	5	6	1	1	1	7	7	4	4	6	4	3	2	5	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	6	1	1	1	1	1	1	1	1	7	4	1.0	1	1
U2228	0	26	1	2	1	3	1	6	7	7	6	3	5	7	6	7	5	7	6	7	6	7	2	7	3	4	6	7	6	6	4	6	6	7	7	3	7	2	4	6	3	1	3	5	2	7	6	5	7	7	5	6	4	5	7	6	1	4	7	6	7	5	7	6	1	6	4	6	5	6	6	6	4	6	75	85	4	7	4	7	6	7	7	6	7	7	6	100.0	6	7
U2229	0	27	1	0	0	0	1	7	6	7	7	6	6	6	7	4	4	4	4	4	4	4	4	4	4	6	3	7	4	4	2	6	6	7	4	7	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	50	50	6	2	2	1	2	2	2	2	1	4	4	0.0	4	4
U2231	0	24	1	0	0	3	1	3	2	7	7	6	4	7	3	5	4	2	7	7	3	7	1	5	3	7	1	5	3	7	2	3	6	2	1	2	4	1	1	2	4	1	5	3	1	7	2	7	7	1	7	6	2	4	2	7	4	1	7	2	7	4	3	3	6	5	6	1	5	4	3	6	1	7	100	0	7	5	7	3	1	5	6	2	3	7	1	15.0	7	7
U2238	0	28	1	0	0	0	1	6	6	7	7	7	6	6	6	6	3	5	7	7	7	4	2	5	5	4	4	5	4	4	4	4	4	4	4	4	4	5	4	4	2	4	4	4	3	3	4	3	3	3	2	2	2	2	7	7	7	7	5	2	4	4	5	4	4	4	4	4	4	4	4	4	4	4	100	50	8	6	6	5	5	5	5	6	6	6	6	20.0	4	6
U2239	1	32	0	0	0	0	0	4	6	2	4	4	2	3	4	6	6	5	6	5	5	6	4	6	6	3	3	4	3	4	4	5	4	6	4	4	4	5	6	4	4	4	5	4	5	5	4	5	4	4	4	4	6	6	6	6	6	6	4	6	5	4	4	4	4	4	4	4	3	4	4	4	4	4	50	50	6	7	1	4	2	7	7	2	3	3	4	0.0	4	4
U2240	0	27	1	0	0	0	1	6	4	7	3	5	4	5	5	3	4	5	7	5	4	5	5	2	1	3	5	4	4	3	3	4	3	3	4	3	4	1	2	4	3	1	2	2	3	4	5	5	3	4	4	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	7	7	7	7	7	7	100	0	8	3	5	1	1	1	6	1	2	4	4	0.0	5	3
U2241	0	40	0	0	1	3	0	7	7	7	7	7	6	7	5	6	3	7	5	7	7	7	3	4	1	1	7	1	7	3	4	7	3	5	2	4	4	3	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	2	4	1	4	1	4	4	2	2	1	4	1	1	2	1	7	6	4	4	6	7	50	0	6	3	4	4	4	7	4	4	5	2	1	0.0	1	1
U2244	0	44	1	0	0	0	1	4	6	7	7	6	5	6	3	5	6	4	1	5	5	4	5	4	2	5	4	7	6	5	5	1	7	5	5	4	5	3	4	2	1	3	1	2	1	6	5	1	1	3	1	1	7	1	7	7	7	1	7	1	1	4	3	2	1	1	2	1	4	2	6	4	5	5	92	50	1	1	4	1	2	1	2	1	2	4	4	0.0	2	5
U2250	0	38	5	0	0	0	5	6	5	7	6	6	7	6	5	7	6	5	7	3	5	5	6	6	6	5	7	6	7	6	6	6	5	7	6	6	5	2	2	2	2	3	2	2	2	4	6	7	6	2	2	6	7	6	5	6	7	6	5	5	6	5	6	5	6	7	6	7	5	6	7	6	5	6	49	100	10	5	5	6	6	6	6	6	7	6	5	999.0	5	4
U2251	0	39	3	2	0	0	4	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	100	100	1	7	7	7	7	7	7	7	7	6	7	3.0	7	7
U2252	0	37	3	0	0	3	0	5	6	5	6	4	4	6	5	3	4	4	4	5	5	5	4	2	3	3	3	3	2	4	3	3	3	1	5	2	2	3	3	1	5	1	1	1	4	5	6	5	5	4	5	4	6	3	3	2	2	5	7	6	4	5	3	3	3	4	3	3	5	5	3	4	5	2	50	50	6	4	5	6	4	5	5	5	3	4	4	0.0	4	4
U2255	0	48	4	0	0	0	4	3	3	4	6	4	5	5	5	6	2	2	3	6	5	4	2	3	6	1	7	2	6	3	5	7	2	6	3	4	1	4	5	4	4	3	6	3	2	3	4	4	3	5	5	4	5	5	4	3	2	2	2	1	5	5	6	3	5	3	4	1	5	4	4	5	5	6	100	17	7	5	5	5	5	2	4	4	4	6	4	0.0	4	3
U2256	0	33	6	0	0	0	3	5	5	6	5	6	7	4	6	6	5	5	5	5	7	6	6	5	5	6	7	6	6	4	5	6	4	5	5	5	5	5	5	5	5	5	7	5	4	6	6	6	4	6	6	7	5	6	6	5	4	5	6	7	4	6	6	5	7	5	5	6	6	7	5	5	6	4	84	71	10	5	4	6	6	6	6	5	7	5	6	400.0	5	7
U2259	0	36	1	0	0	0	1	5	7	7	5	6	6	6	7	6	4	5	2	6	6	6	3	5	1	4	3	4	2	5	2	2	5	1	6	2	5	2	1	1	2	1	1	1	4	6	5	4	4	4	5	5	7	3	2	2	1	1	4	2	1	2	3	2	2	4	3	2	3	4	6	4	4	2	77	14	6	3	4	5	3	4	5	3	4	6	7	100.0	6	5
U2260	0	33	0	0	0	0	6	4	4	6	3	4	2	5	4	3	3	3	4	4	4	4	3	3	4	3	5	4	3	6	4	6	3	4	3	3	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	5	3	3	3	3	2	4	3	6	3	3	3	4	5	4	3	3	6	3	3	3	6	50	50	4	3	3	3	3	4	4	4	4	6	4	11.0	4	4
