uid	Gender	Age	Qualification	Nationality	BornIn	ParentsBornIn	Income	EMP1	EMP2	EMP3	EMP4	EMP5	EMP6	EMP7	EMP8	BIG1	BIG2	BIG3	BIG4	BIG5	IPO1	IPO2	IPO3	IPO4	IPO5	IPO6	IPO7	IPO8	IPO9	IPO10	IPO11	IPO12	EMO1	EMO2	EMO3	EMO4	EMO5	EMO6	EMO7	EMO8	EMO9	EMO10	EMO11	EMO12	EMO13	EMO14	MED1	MED2	MED3	MED4	MED5	MED6	MED7	MED8	MED9	PPA1	PPA2	PPA3	PPA4	PPA5	PPA6	PPA7	PPA8	PPO1	PPO2	PPO3	PPO4	PPO5	PPO6	CDU	SPD	GRU	FDP	LIN	AFD	POL1	POL2	POL3	POL4	POL5	POL6	POL7	POL8	POL9	PRO1	PRO2	PRO3	PRO4	PRO5
U5977	0	24	3	0	0	0	0	4	7	5	6	4	4	5	6	6	2	3	3	4	6	1	7	1	6	1	1	5	1	6	1	6	1	1	1	1	1	1	1	3	5	1	1	1	1	1	6	1	1	1	7	1	1	2	5	6	4	6	6	3	3	4	2	5	4	5	7	5	2	9	68	75	21	9	0	2	7	7	7	7	6	7	6	7	5	2	50.0	5	1
U5979	1	30	3	1	1	3	4	4	6	5	4	6	4	4	5	4	1	4	4	1	2	7	4	7	3	4	6	1	5	3	6	6	5	3	4	4	1	1	1	4	4	2	1	2	1	2	6	7	1	1	1	1	7	6	2	1	4	1	1	1	1	1	1	4	3	6	5	5	5	0	0	0	31	88	50	4	6	6	6	6	5	3	4	6	1	1	0.0	7	7
U5981	1	55	3	0	0	0	1	5	7	6	6	7	4	6	6	5	4	4	7	1	7	1	7	1	7	1	1	7	1	7	1	7	1	1	1	3	1	1	1	7	7	7	7	7	3	4	7	7	4	1	2	1	1	2	1	5	7	5	4	7	1	4	4	1	4	5	5	5	5	78	67	76	50	50	0	6	6	7	7	6	4	5	5	5	7	7	100.0	7	5
U5982	0	56	4	1	0	3	4	6	6	5	3	6	5	7	6	4	6	7	7	1	1	7	2	6	5	5	4	4	6	3	4	2	2	6	2	2	2	3	2	1	2	2	2	4	2	2	6	4	4	5	5	5	7	7	6	1	6	5	1	6	1	1	6	7	7	7	7	7	7	60	7	1	46	12	70	6	6	7	7	7	7	6	6	6	2	1	0.0	6	1
U5983	1	26	3	0	0	0	6	6	7	7	7	7	6	7	7	2	4	2	7	2	1	5	6	1	5	2	7	2	6	5	1	6	1	2	1	5	1	1	1	6	7	3	2	5	4	1	6	5	4	4	1	1	1	1	1	7	4	1	2	1	7	1	1	4	5	3	7	7	7	50	50	50	50	50	0	6	1	4	4	3	2	2	4	6	6	3	0.0	2	7
U5984	1	45	3	0	0	0	0	7	7	7	7	7	5	6	7	7	3	6	2	1	6	1	7	2	6	1	1	4	1	7	1	7	1	1	1	2	1	1	1	5	6	4	4	3	3	4	2	7	1	1	1	1	1	1	1	2	7	1	1	1	4	1	3	5	4	6	4	4	6	83	76	90	46	14	0	5	2	6	6	2	1	5	5	6	7	5	20.0	1	1
U5987	1	47	3	0	0	0	4	4	5	6	4	5	4	5	5	5	2	2	6	2	4	4	5	3	6	3	3	4	3	6	2	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	6	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	4	4	4	4	69	53	38	85	0	0	6	3	4	4	2	2	4	4	4	4	2	100.0	6	5
U5989	0	53	3	0	0	0	0	7	7	7	7	7	1	7	7	7	3	2	5	5	7	1	7	1	7	1	1	7	1	7	1	7	1	1	1	6	1	1	1	6	7	1	1	6	3	4	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	5	5	4	44	55	60	34	39	0	1	7	7	7	7	5	7	7	7	7	7	0.0	5	5
U5990	1	25	3	0	0	0	0	6	7	5	5	6	5	7	5	3	4	2	6	2	4	2	6	4	4	3	3	5	2	5	3	4	2	3	1	3	2	1	1	6	5	4	2	3	3	4	4	6	3	2	2	5	2	5	4	3	4	2	5	5	3	4	4	5	4	5	5	6	4	10	43	70	19	47	0	3	6	6	6	4	4	3	3	4	7	5	50.0	5	5
U5991	1	57	1	0	0	0	1	7	7	6	5	6	3	6	7	1	4	5	4	1	1	7	1	7	4	6	7	1	6	1	5	6	6	6	1	4	1	1	1	4	2	1	1	1	1	1	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	5	6	1	7	7	5	9	100	35	20	30	77	8	2	7	7	4	1	3	2	2	2	2	10.0	7	4
U5992	0	59	1	0	0	0	1	4	4	4	2	4	5	2	4	5	6	2	6	2	1	7	1	7	2	5	6	1	6	1	6	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	3	3	1	1	1	1	2	7	2	2	1	6	2	2	4	4	4	2	7	4	0	0	0	0	73	100	6	3	4	4	3	3	3	3	4	1	1	0.0	5	2
U544	0	46	3	0	0	0	1	4	6	4	4	2	4	4	5	6	6	2	6	6	2	6	5	5	5	5	5	2	2	2	5	2	2	3	3	3	2	1	1	3	3	3	3	3	3	3	7	7	7	2	2	2	2	2	4	7	4	7	4	3	4	4	5	5	5	5	5	5	5	11	63	81	57	15	0	4	6	6	6	6	5	6	6	6	5	5	0.0	4	4
U5997	1	59	5	0	0	0	4	6	6	5	5	6	5	3	6	2	6	1	5	1	1	1	1	1	2	7	7	1	5	1	6	3	5	7	1	1	1	1	1	1	1	1	1	1	1	1	4	3	1	2	1	1	1	1	1	4	1	1	3	1	2	1	1	4	1	2	2	1	2	2	88	3	2	46	88	6	7	7	4	4	4	4	2	7	1	1	0.0	2	2
U5998	1	51	3	0	0	1	6	1	7	5	4	6	1	4	5	4	3	2	4	2	2	5	3	5	3	6	6	4	4	4	4	4	3	3	1	3	2	1	1	5	3	2	2	1	1	3	5	3	3	1	1	1	1	1	1	1	6	3	1	1	1	1	3	7	7	7	7	7	7	0	23	0	0	66	50	3	3	4	4	5	2	1	1	2	1	4	5.0	3	2
U6000	1	32	4	0	0	0	5	5	4	4	5	5	4	5	4	7	6	4	6	5	7	1	6	6	5	1	5	6	1	6	1	6	2	2	2	1	1	6	4	4	5	7	6	6	4	4	7	6	5	6	5	6	5	6	5	5	5	6	5	7	6	6	6	5	7	6	6	5	5	96	32	37	35	33	34	2	5	5	5	4	6	7	6	4	6	5	0.0	5	5
U6002	0	42	4	1	0	1	2	6	7	6	6	6	4	5	6	6	5	1	6	1	5	3	5	1	6	1	1	5	1	4	2	5	1	4	3	1	1	1	2	6	5	4	4	2	1	1	6	7	7	5	5	5	2	4	6	6	6	4	6	4	6	7	6	5	4	3	6	4	5	75	96	77	59	23	76	8	6	4	5	5	6	5	6	6	5	5	400.0	4	5
U6003	0	20	3	1	1	2	2	6	6	5	7	6	6	7	7	5	7	1	7	1	6	3	6	3	4	1	4	5	2	5	2	5	2	2	2	5	2	1	2	7	5	3	2	3	1	5	7	6	6	5	7	5	5	6	7	7	7	5	6	7	5	6	4	6	4	4	7	6	6	54	53	47	54	57	49	5	7	7	6	6	7	6	6	7	5	6	100.0	5	5
U6007	0	55	3	0	0	0	2	7	6	6	5	6	3	5	5	4	3	2	6	2	5	5	5	2	6	1	3	6	2	5	1	7	1	3	1	5	1	1	1	6	6	5	6	7	6	4	7	6	6	1	1	1	1	1	7	1	6	1	2	1	2	2	1	4	4	4	6	6	5	20	77	71	76	0	0	6	5	6	6	6	5	6	6	6	6	2	0.0	3	4
U6009	0	67	3	0	0	0	1	6	7	7	7	6	5	6	7	3	7	2	7	2	2	1	6	1	6	1	1	6	1	6	1	7	1	1	1	4	1	1	1	4	6	6	4	5	4	1	3	7	7	4	5	1	4	1	1	4	7	4	7	7	4	4	6	4	4	4	3	3	2	33	77	100	12	3	0	5	6	7	7	6	6	5	5	5	4	4	0.0	1	2
U6010	0	37	3	0	0	0	2	4	7	6	3	6	5	7	7	5	2	5	1	1	2	5	3	5	4	2	4	6	6	4	4	6	4	4	1	1	2	2	1	3	5	2	2	4	3	1	2	5	4	4	1	5	7	7	1	3	7	3	1	1	2	1	1	6	5	6	5	6	6	65	0	0	23	23	66	7	7	7	7	6	2	2	2	4	7	5	20.0	5	3
U6013	1	67	3	0	0	0	0	2	4	3	1	3	3	2	3	4	3	5	3	1	1	7	2	6	4	6	5	1	5	2	5	3	2	2	1	1	1	1	1	2	3	3	1	1	1	1	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	6	4	3	6	6	35	62	6	14	81	81	6	4	5	6	5	3	6	6	6	3	3	100.0	1	2
U6014	1	62	4	0	0	0	4	5	6	5	4	4	4	4	5	3	4	1	5	1	4	3	5	4	4	4	4	4	3	5	4	4	4	4	4	4	4	4	4	5	5	4	4	5	4	4	4	7	7	1	1	1	1	1	1	2	4	1	1	2	4	2	2	5	4	5	5	4	5	28	38	72	16	9	0	6	6	6	7	5	4	4	4	5	6	6	100.0	6	4
U6015	1	30	4	0	0	0	2	6	6	4	5	5	5	5	5	3	4	5	4	3	2	6	4	4	4	4	5	3	3	5	4	4	1	1	1	2	1	1	1	5	5	2	2	3	1	1	1	2	4	4	1	3	5	4	4	1	4	1	1	1	1	1	1	4	4	4	5	5	5	6	5	0	50	51	51	7	5	6	6	5	4	4	4	4	6	5	0.0	3	5
U6016	0	36	3	0	0	0	2	6	6	7	5	6	6	4	6	4	2	6	6	2	2	4	2	2	3	5	5	3	3	4	5	2	3	2	1	3	2	2	1	4	4	3	3	2	1	3	7	6	6	6	1	1	3	6	2	2	5	2	2	1	2	2	2	5	5	6	6	6	6	89	55	19	65	37	11	7	5	6	6	5	6	5	5	5	6	4	20.0	6	2
U6017	1	41	4	0	0	0	1	6	5	6	4	6	4	5	6	4	4	2	5	2	3	5	4	5	5	4	5	4	4	4	4	3	2	4	1	1	1	1	1	5	5	3	2	2	2	2	7	6	3	1	1	1	2	2	3	1	1	1	1	1	1	1	1	5	5	6	5	5	5	9	4	6	4	0	0	6	6	6	6	6	3	5	6	4	6	5	100.0	4	3
U6021	1	68	4	0	0	0	5	1	7	5	1	4	1	1	7	4	6	4	3	2	1	1	4	4	7	1	4	1	1	7	1	7	1	1	1	1	1	1	1	4	4	1	1	1	1	1	7	7	5	1	1	1	1	1	1	7	7	1	1	1	1	1	1	1	1	1	4	4	1	100	38	93	77	13	0	6	7	7	7	7	6	3	3	3	7	4	1.0	1	1
U547	0	45	3	0	0	0	2	5	5	2	2	2	2	3	5	2	6	1	1	2	1	6	3	6	1	5	5	4	6	4	5	3	5	5	5	1	5	1	1	3	3	1	1	1	1	1	3	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	1	6	6	7	68	0	0	65	0	50	9	4	6	6	2	1	3	2	4	1	1	0.0	3	2
U6032	0	45	4	1	0	0	5	7	7	7	7	2	6	7	7	4	5	5	7	1	6	1	1	1	5	1	2	3	1	4	1	4	1	1	1	1	1	1	1	7	7	4	7	3	4	1	7	6	6	7	7	7	6	7	5	7	6	5	7	7	1	7	7	6	3	6	7	6	4	74	29	77	76	50	41	9	7	7	7	7	6	4	6	7	7	6	10000.0	7	7
U6033	0	42	2	0	0	2	1	1	5	4	1	1	2	4	5	6	5	4	4	2	1	6	7	7	4	5	6	4	7	1	7	1	4	4	4	1	4	4	1	4	4	2	2	4	3	4	7	7	4	1	2	1	1	3	3	1	7	4	1	1	1	4	1	3	4	5	7	5	7	0	0	0	0	0	18	6	6	7	7	7	7	4	4	5	1	1	0.0	3	2
U6034	1	28	3	0	0	0	1	6	7	6	4	7	5	5	7	4	2	2	6	4	3	5	5	4	5	1	5	4	1	6	2	5	3	2	1	4	1	1	1	4	6	5	4	5	2	3	3	4	1	2	1	7	5	4	5	1	1	4	4	2	1	4	5	4	3	5	5	7	5	28	40	71	50	59	0	5	7	7	5	4	5	6	5	5	5	3	15.0	1	1
U6037	1	60	4	0	0	0	0	6	7	7	4	7	4	4	5	4	2	4	5	1	1	7	1	7	1	4	7	1	7	1	7	1	1	1	1	1	1	1	1	4	4	1	1	1	1	1	4	2	2	1	1	1	2	7	5	1	1	1	1	1	1	1	1	4	4	4	4	4	7	75	30	0	31	30	50	6	7	7	7	7	5	2	2	2	5	4	0.0	5	7
U6039	0	69	3	0	0	0	4	3	6	5	4	3	4	5	3	4	6	3	6	2	6	1	4	1	6	4	2	7	1	7	3	7	1	2	1	3	1	4	1	4	3	5	4	3	3	1	6	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	5	7	4	5	5	78	60	62	75	30	0	8	5	7	5	6	3	4	5	4	4	6	10.0	2	5
U6041	0	40	3	0	0	0	6	2	6	2	3	4	3	4	6	5	1	5	4	4	2	5	3	4	3	3	3	4	3	4	5	3	2	2	1	1	1	2	1	4	4	3	1	1	1	1	1	7	3	2	3	1	1	1	1	1	2	1	2	1	1	2	4	5	5	5	4	4	4	29	84	56	0	53	0	6	6	6	6	3	4	5	3	5	6	4	0.0	1	3
U6042	0	62	2	0	0	0	2	5	2	5	2	3	5	1	3	4	4	5	4	1	7	7	1	7	2	7	7	7	7	7	7	7	5	4	5	1	4	4	1	1	4	1	1	1	1	1	2	7	6	2	1	1	1	1	1	4	1	5	1	4	4	3	1	7	7	7	7	7	7	76	36	1	56	57	75	9	5	5	7	5	4	7	7	7	1	1	0.0	6	3
U6043	0	56	3	0	0	0	2	4	4	4	3	5	5	3	4	6	2	4	6	1	2	5	3	5	4	5	6	2	6	3	5	4	4	1	4	1	4	1	1	3	3	2	2	2	1	1	5	6	4	2	1	1	1	1	1	2	1	1	2	1	1	2	2	6	5	4	6	5	6	44	69	39	31	0	0	5	6	7	7	5	6	6	6	6	2	2	0.0	2	1
U548	0	39	3	0	0	0	3	7	7	7	7	7	7	7	7	1	7	1	7	1	4	1	7	1	7	1	1	6	1	6	1	7	3	1	7	6	1	1	1	5	7	7	7	6	7	1	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	4	1	4	1	1	3	99	100	100	100	96	100	11	7	7	7	7	7	7	7	7	7	7	1000.0	3	5
U6044	0	52	3	0	0	1	4	3	6	6	4	6	5	4	6	6	3	2	5	1	3	3	6	4	5	2	3	4	3	4	4	5	1	2	1	4	2	2	1	5	5	4	2	4	2	3	4	7	5	2	2	2	2	4	2	6	6	5	1	1	1	1	1	5	6	7	5	4	3	10	69	83	55	31	0	3	7	7	7	7	6	5	6	5	6	4	10.0	3	1
U6046	0	23	3	0	0	1	1	4	3	6	2	5	3	3	3	7	6	6	6	3	3	4	3	4	5	2	5	5	2	5	4	5	5	5	5	4	5	3	4	5	5	3	5	5	4	4	5	5	5	1	1	2	1	2	1	1	1	1	1	1	1	1	1	7	5	7	6	7	5	83	0	23	8	0	0	6	4	3	3	3	3	3	3	3	2	1	10.0	5	3
U6050	1	41	4	0	1	3	3	7	7	7	7	6	6	6	7	1	3	1	6	2	7	1	5	1	6	2	3	5	1	7	2	6	1	1	1	5	1	1	1	7	7	4	5	6	3	5	6	7	7	2	2	2	1	4	2	5	7	1	2	4	7	6	5	5	6	5	4	3	6	4	8	86	0	100	0	3	6	7	7	6	6	6	6	7	7	6	20.0	7	7
U6058	0	44	0	0	0	1	3	7	6	6	7	7	7	6	6	6	5	5	6	5	7	7	7	7	6	7	6	6	7	6	6	6	5	6	6	6	6	5	5	6	6	5	6	6	6	6	7	7	6	6	5	6	7	7	7	6	6	5	6	7	6	6	7	5	7	6	7	6	5	68	70	67	71	75	79	2	7	7	7	7	7	7	7	7	5	5	300.0	4	4
U6060	0	40	3	0	0	0	2	6	7	5	7	7	6	6	7	6	2	2	4	2	2	6	3	6	4	4	5	2	2	4	5	3	2	2	1	2	1	1	1	5	5	2	2	3	1	1	5	6	6	5	3	3	4	3	2	4	6	3	3	1	2	4	2	6	4	4	5	7	6	29	37	18	68	75	39	4	5	6	5	6	5	6	5	6	4	5	50.0	2	2
U6063	1	73	3	0	0	0	3	6	7	7	6	6	4	6	7	5	6	2	7	1	5	3	6	3	7	1	1	6	1	7	1	7	1	1	1	4	1	1	1	7	7	5	4	5	4	4	7	7	3	3	3	3	1	1	1	1	7	1	7	2	1	1	2	7	3	7	7	6	7	8	55	100	7	0	0	4	7	7	7	7	5	7	7	7	7	7	50.0	1	7
U6065	0	67	1	0	0	0	1	5	7	6	6	7	3	5	6	3	3	2	4	2	3	5	4	4	4	4	5	4	5	4	5	5	1	5	1	6	1	1	1	7	7	5	3	4	3	5	2	7	2	1	1	1	1	1	1	6	7	6	2	1	6	1	1	5	4	7	6	3	6	56	8	18	60	0	0	10	7	7	7	6	6	6	7	6	6	1	0.0	1	7
U6067	0	55	2	0	0	0	3	6	6	6	5	5	4	6	5	4	6	5	7	2	2	5	3	4	5	3	5	3	3	4	4	4	3	3	1	4	2	2	2	4	4	4	4	4	3	3	3	7	7	1	1	1	6	4	4	2	4	2	2	3	3	1	3	4	5	5	6	6	6	32	33	20	31	50	50	6	5	6	6	6	3	2	4	3	5	4	15.0	1	1
U6069	0	50	3	0	0	0	6	5	6	6	2	6	6	4	4	6	6	5	4	7	3	4	4	3	4	2	3	5	6	3	4	6	1	2	2	2	4	3	1	3	2	3	2	4	3	2	4	6	6	1	1	1	1	1	1	1	1	1	1	3	2	1	3	5	6	5	5	6	7	78	85	97	74	7	0	6	3	5	5	3	2	3	2	3	1	1	0.0	2	2
U6070	0	48	1	0	0	0	4	5	4	1	1	4	1	1	5	4	7	4	3	1	1	7	1	7	1	1	7	1	7	1	7	1	7	1	7	2	7	1	1	7	1	1	1	1	1	1	7	6	6	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	4	4	7	7	4	16	17	0	22	0	100	6	1	2	2	1	1	1	1	1	4	1	0.0	1	1
U6071	0	22	3	0	0	0	0	6	6	6	5	5	5	6	7	5	4	3	7	2	7	1	7	1	6	1	1	6	1	6	2	6	1	1	1	6	1	1	1	7	6	6	6	6	6	6	5	2	1	1	1	1	1	6	1	3	3	1	2	2	2	2	1	4	3	3	3	2	5	8	39	70	14	63	0	5	6	6	7	5	3	5	2	4	6	5	5.0	5	5
U551	1	40	2	0	0	0	0	6	7	6	6	6	6	6	7	4	2	3	6	1	1	7	2	4	3	4	6	1	5	2	5	3	1	6	4	6	6	1	1	4	4	4	3	5	3	4	5	2	2	1	1	1	3	2	1	1	1	1	2	1	1	1	1	5	4	4	5	6	4	58	73	95	55	2	85	8	2	2	2	2	2	4	3	4	4	4	0.0	2	3
U6073	0	48	3	0	0	0	3	5	6	6	4	7	5	5	5	4	5	2	7	1	3	3	4	2	4	3	2	4	2	4	3	4	1	3	1	1	1	1	1	4	4	1	5	4	1	1	7	7	7	1	1	1	1	1	1	1	5	1	2	1	1	1	2	2	4	4	3	3	3	60	63	66	54	59	1	3	5	5	5	3	4	4	5	4	4	3	10.0	2	3
U6075	1	50	3	0	0	0	0	7	7	6	7	7	6	7	7	4	3	4	6	2	5	2	7	5	5	5	3	4	1	6	1	7	1	2	1	4	1	1	1	7	7	1	3	5	1	3	6	6	5	2	2	1	1	4	2	5	5	4	3	3	4	1	4	4	5	5	5	4	5	32	32	50	21	25	0	4	6	6	7	6	4	4	5	4	7	7	0.0	7	7
U6081	0	46	3	0	0	0	5	2	3	3	1	1	4	2	3	5	6	5	6	3	1	7	1	7	2	6	7	2	7	1	7	1	6	3	5	1	3	1	1	1	1	1	1	1	1	1	3	5	4	1	1	1	1	1	1	1	7	1	1	1	1	1	1	4	5	5	6	5	5	64	15	26	69	0	86	9	5	5	5	5	4	2	2	2	1	1	0.0	3	1
U6084	1	25	4	0	0	0	6	5	6	6	5	6	5	5	5	5	6	2	6	2	4	3	6	2	3	4	3	5	3	5	3	6	1	1	1	4	1	1	1	4	4	4	1	4	1	4	2	2	2	2	1	1	1	1	1	2	4	2	2	2	2	2	2	3	3	3	3	3	3	45	50	56	43	63	3	3	3	4	4	3	3	4	4	5	7	7	100.0	7	6
U6085	0	58	3	0	0	0	2	5	6	7	2	2	4	3	3	7	2	5	3	2	1	6	1	7	4	2	6	2	6	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	1	1	1	1	1	3	1	3	1	1	1	1	1	1	3	5	6	6	4	3	66	68	76	43	55	0	5	1	5	5	2	1	4	2	4	2	1	0.0	7	1
U6087	1	59	3	0	0	0	6	6	3	6	3	6	2	3	3	4	6	2	7	1	1	7	1	6	4	4	6	1	6	2	3	3	3	6	1	1	2	1	1	3	2	2	1	2	1	1	3	4	4	1	1	1	5	3	3	1	2	1	1	2	1	2	1	2	5	2	7	5	6	56	19	0	43	0	58	7	6	6	7	6	6	5	6	6	1	1	0.0	4	2
U553	0	43	3	0	0	0	4	5	6	6	6	6	6	4	6	2	5	2	6	2	5	3	5	5	2	6	4	6	4	5	4	3	1	3	2	3	1	2	1	5	5	4	5	6	4	5	1	7	7	1	1	1	1	3	3	2	1	2	1	1	2	1	1	4	2	3	6	4	5	79	54	66	55	15	0	8	6	6	6	6	5	6	6	6	6	6	150.0	5	5
U6091	0	23	3	0	0	0	6	6	7	7	6	6	6	6	7	4	6	6	7	4	4	3	5	1	4	4	4	2	4	5	4	4	1	3	1	3	1	1	1	1	5	1	4	4	4	1	5	6	3	1	2	5	1	6	4	1	5	5	6	4	4	6	5	4	3	4	7	6	6	47	79	51	33	45	0	5	6	6	6	5	5	5	4	5	5	5	100.0	3	4
U6094	1	37	1	0	0	0	0	4	4	4	5	5	4	4	5	5	2	3	5	2	1	7	3	7	1	1	7	1	7	1	7	1	7	7	5	1	1	1	1	1	1	1	1	1	1	1	1	4	3	4	1	5	4	4	1	2	2	2	2	2	2	3	3	6	4	6	7	7	7	12	12	12	12	12	82	10	2	2	2	2	1	3	3	1	1	1	0.0	1	1
U6098	0	58	3	0	0	0	2	3	6	4	5	4	3	4	4	3	2	4	4	3	3	6	4	4	4	5	6	1	4	4	5	3	4	5	2	1	1	5	1	3	4	1	1	1	1	1	6	6	6	2	1	1	3	2	2	4	4	4	4	4	4	4	4	6	5	5	5	5	5	23	23	50	62	62	50	8	5	5	6	5	5	5	5	4	4	3	0.0	7	5
U6099	1	72	3	0	0	0	2	6	6	6	6	6	5	6	6	4	1	4	6	2	1	6	5	7	3	1	4	1	5	2	5	3	1	1	1	1	1	1	1	4	4	1	1	1	1	1	7	7	7	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	5	4	3	3	96	66	10	67	0	0	7	6	7	7	7	5	3	5	5	7	4	0.0	1	4
U6101	0	69	3	0	0	0	3	4	7	5	5	4	5	4	6	4	5	1	7	3	4	4	3	4	4	1	2	5	3	5	1	7	1	1	1	3	1	1	1	5	6	3	3	5	2	4	7	7	4	5	1	1	4	6	4	6	6	5	5	1	5	1	5	5	5	5	6	5	7	44	71	0	60	45	0	4	7	7	7	7	6	6	6	6	7	6	30.0	6	5
U6107	1	33	4	0	0	0	2	3	2	4	2	2	3	2	3	6	3	5	3	4	3	4	4	4	4	2	5	4	5	4	3	6	2	2	1	1	1	1	1	3	1	1	1	1	1	1	5	6	4	3	1	1	3	3	2	1	1	1	1	1	1	1	1	4	3	4	5	4	3	63	25	37	38	2	3	6	1	2	3	2	2	2	2	2	3	2	200.0	5	7
U554	1	35	3	0	0	0	2	5	7	6	6	6	2	6	7	4	4	4	4	5	4	4	4	4	4	4	4	5	3	4	4	4	2	4	1	6	2	1	1	6	5	4	4	4	4	5	3	6	3	2	2	2	1	2	2	1	1	1	4	1	1	1	6	4	4	4	4	4	4	0	0	0	0	0	0	6	3	3	5	2	4	5	3	3	4	4	0.0	1	3
U6113	1	30	3	0	0	0	4	7	7	7	7	7	7	7	7	6	1	4	6	1	1	7	2	5	2	7	7	1	7	7	7	1	4	7	1	1	1	1	1	4	4	1	1	1	1	5	1	1	1	2	1	4	7	5	7	1	1	1	1	1	7	1	1	7	4	4	7	7	7	0	0	0	100	0	100	8	1	1	1	1	4	1	1	1	1	1	0.0	1	1
U6117	0	26	3	0	0	0	2	4	6	5	4	4	4	4	4	4	6	2	7	3	4	3	5	1	5	1	1	4	1	6	2	5	3	2	2	3	1	2	1	5	4	4	3	3	3	3	1	5	5	1	1	1	1	1	1	7	7	1	1	1	1	1	1	4	4	4	5	4	5	11	50	9	5	61	0	6	7	7	7	6	6	7	6	6	2	5	0.0	7	4
U6118	1	21	3	0	0	0	0	6	6	7	5	6	4	5	6	5	3	3	5	2	3	3	3	3	5	3	3	4	3	5	2	5	3	4	1	5	2	1	1	5	5	4	4	5	3	2	1	5	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	6	5	5	5	5	5	42	39	44	38	28	0	9	5	5	4	5	4	2	4	4	5	4	1.0	5	4
U6120	1	18	3	0	0	0	0	4	7	6	5	5	4	4	5	3	3	3	5	2	3	4	4	4	2	4	2	5	3	3	3	5	2	4	2	4	2	1	1	3	5	3	2	4	2	5	4	7	7	2	2	6	1	1	1	1	2	2	3	1	1	2	2	5	4	5	7	7	6	79	65	29	54	17	0	7	6	7	7	6	5	6	5	5	6	4	10.0	2	3
U6125	1	66	3	0	0	0	1	4	7	5	4	6	4	2	6	3	6	2	4	2	7	1	6	1	5	2	3	6	1	7	1	7	1	2	1	3	1	1	1	7	7	2	2	4	1	2	1	7	1	1	1	1	1	1	1	1	4	4	1	1	1	1	1	4	3	5	7	6	7	82	50	82	41	9	0	6	7	7	7	5	5	4	5	4	7	5	0.0	1	4
U6126	0	63	3	1	1	3	1	6	6	6	5	5	5	6	5	6	7	5	6	1	3	7	4	2	3	4	3	4	6	6	4	4	1	3	1	5	1	1	2	5	5	2	4	5	2	3	2	7	4	1	1	1	1	1	1	2	4	1	4	1	1	2	2	5	7	7	7	7	7	67	86	70	50	25	5	9	5	6	5	5	4	5	4	5	5	5	0.0	6	2
U6127	1	18	1	0	0	0	0	3	6	4	5	6	2	7	7	1	2	4	6	2	1	7	3	3	1	2	6	4	2	4	4	4	4	1	1	1	2	3	1	4	4	3	1	1	1	1	5	4	1	2	2	7	3	2	1	3	2	1	5	1	4	1	1	5	3	5	7	7	7	50	50	50	50	50	0	3	6	6	6	5	4	3	3	3	5	1	0.0	4	7
U6128	0	57	2	0	0	3	0	1	2	1	2	1	1	1	1	4	4	6	3	7	1	7	1	7	1	7	7	1	7	1	7	1	7	7	7	1	7	7	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	5	5	5	3	6	0	0	0	0	0	77	11	1	1	1	1	1	1	1	1	1	1	0.0	5	7
U6129	1	64	3	0	0	0	1	4	7	5	4	4	5	4	7	4	4	5	5	4	5	1	5	1	4	1	1	2	1	6	1	7	1	1	1	6	1	1	1	7	7	2	1	4	1	3	2	7	7	1	1	1	1	1	1	1	2	1	1	1	2	1	2	5	5	4	4	4	4	19	65	65	28	19	0	6	3	5	5	3	1	5	5	5	6	4	100.0	3	2
U6130	1	58	1	0	0	0	1	3	6	4	4	2	2	4	3	4	4	4	6	2	1	7	4	5	3	5	6	2	4	4	5	4	3	6	4	2	3	1	4	4	2	4	4	3	3	2	5	7	6	4	1	1	1	2	1	4	4	5	4	2	4	3	2	4	4	3	6	5	7	73	73	4	57	4	4	6	2	3	2	1	1	3	2	5	4	2	5.0	1	1
U6131	0	45	3	0	0	0	6	6	6	6	5	5	2	5	6	6	5	7	4	4	1	7	1	7	2	6	5	3	6	4	5	3	4	4	4	5	2	2	1	5	4	2	4	1	1	4	6	2	3	2	7	1	4	7	7	6	7	7	7	7	5	6	7	6	7	6	6	7	7	55	4	0	12	0	93	11	6	6	7	6	5	5	5	5	5	1	0.0	6	6
